MATRICULA;Admissão;Cargo;DESC. SITUACAO;DIAS DE FÉRIAS;Sindicato;DATA DEMISSÃO;COMUNICADO DE DESLIGAMENTO
29254;;ANALISTA DE CUSTOMER SUCCESS II;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;
29291;;ANALISTA DE PMO III;Trabalhando;;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;;
29294;;;;;;2025-05-11;OK
29342;;BUSINESS PARTNER ESPECIALISTA;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;
29359;;ANALISTA DE SUPORTE III;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;
29384;;ASSISTENTE DE BPO II;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;
29935;;ANALISTA DE QUALIDADE DE SOFTWARE I;Trabalhando;;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;;
29955;;ASSISTENTE DE BPO III;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;
29956;;DESENVOLVEDOR III;Trabalhando;;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;;
29968;;CONSULTOR FUNCIONAL SAP III;Trabalhando;;SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO;;
29978;;DESENVOLVEDOR III;Trabalhando;;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;;
30025;;BUSINESS PARTNER ESPECIALISTA;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;
30039;;GERENTE DE PROJETOS II;Trabalhando;;SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA;;
30062;;TECH RECRUITER II;Trabalhando;;SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO;;
30076;;DESENVOLVEDOR II;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;
30083;;ANALISTA DE SISTEMAS E NEGOCIOS II;Trabalhando;;SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO;;
30086;;COORDENADOR DE GOVERNANCA DE NEGOCIOS;Trabalhando;;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;;
30092;;ASSISTENTE DE BPO II;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;
30112;;ANALISTA CONTABIL-FISCAL I;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;
30114;;ASSISTENTE DE BPO I;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;
30119;;COORDENADOR DE BPO;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;
30123;;ASSISTENTE DE BPO I;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;
30130;;;;;;2025-05-02;OK
30134;;ASSISTENTE DE BPO I;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;
30140;;ASSISTENTE DE BPO I;Férias;20.0;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;
30145;;LIDER DE BPO;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;
30146;;CONSULTOR FUNCIONAL SAP III;Trabalhando;;SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA;;
30156;;ANALISTA DE DADOS III;Trabalhando;;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;;
30173;;ASSISTENTE DE BPO I;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;
30175;;LIDER DE BPO;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;
30187;;ENTERPRISE AGILE COACH;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;
30197;;PRODUCT OWNER III;Trabalhando;;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;;
30200;;ASSISTENTE DE BPO II;Licença Maternidade;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;
30205;;COORDENADOR DE BPO;Férias;20.0;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;
30206;;ASSISTENTE DE BPO III;Férias;30.0;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;
30207;;DESENVOLVEDOR III;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;
30209;;LIDER DE BPO;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;
30239;;AGILE MASTER;Trabalhando;;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;;
30249;;ENTERPRISE AGILE COACH;Férias;15.0;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;;
30262;;ASSISTENTE DE BPO II;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;
30264;;ASSISTENTE DE BPO I;Licença Maternidade;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;
30265;;ANALISTA DE DADOS III;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;
30273;;COORDENADOR DE BPO;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;
30276;;LIDER TECNICO SENIOR;Férias;5.0;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;;
30278;;ANALISTA DE QUALIDADE DE SOFTWARE II;Trabalhando;;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;;
30280;;LIDER DE BPO;Férias;5.0;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;
30281;;LIDER DE BPO;Férias;30.0;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;
30291;;ANALISTA DE DADOS III;Trabalhando;;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;;
30302;;ARQUITETO DE SOFTWARE I;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;
30320;;COORDENADOR DE OPERACOES I;Trabalhando;;SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA;;
30323;;ANALISTA DE PMO I;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;
30325;;DESENVOLVEDOR III;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;
30340;;LIDER DE BPO;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;
30373;;ANALISTA DE SISTEMAS E NEGOCIOS II;Trabalhando;;SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA;;
30386;;ASSISTENTE DE BPO II;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;
30396;;ASSISTENTE DE BPO III;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;
30411;;DESENVOLVEDOR II;Trabalhando;;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;;
30423;;ASSISTENTE DE BPO III;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;
30425;;LIDER DE BPO;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;
30426;;LIDER DE BPO;Férias;5.0;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;
30436;;ASSISTENTE DE BPO I;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;
30441;;DESENVOLVEDOR II;Trabalhando;;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;;
30450;;ASSISTENTE DE BPO II;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;
30451;;ANALISTA DE QUALIDADE DE SOFTWARE III;Trabalhando;;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;;
30464;;ASSISTENTE DE BPO II;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;
30466;;ASSISTENTE DE BPO II;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;
30483;;ARQUITETO DE SOLUCOES III;Trabalhando;;SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA;;
30492;;CONSULTOR TECNICO SAP III;Trabalhando;;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;;
30495;;LIDER DE BPO;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;
30502;;CIENTISTA DE DADOS III;Férias;15.0;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;
30504;;COORDENADOR DE BPO;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;
30505;;ANALISTA CONTABIL-FISCAL I;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;
30506;;ASSISTENTE DE BPO I;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;
30510;;LIDER DE BPO;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;
30515;;ASSISTENTE DE BPO I;Licença Maternidade;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;
30530;;CONSULTOR TECNICO SAP III;Trabalhando;;SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA;;
30556;;DESENVOLVEDOR II;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;
30567;;ANALISTA DE SUPORTE II;Férias;10.0;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;
30570;;DESENVOLVEDOR II;Férias;30.0;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;
30572;;DESENVOLVEDOR III;Trabalhando;;SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA;;
30609;;TECH RECRUITER II;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;
30615;;TECH RECRUITER I;Trabalhando;;SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO;;
30620;;ASSISTENTE DE BPO III;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;
30621;;DESIGNER UX/UI III;Trabalhando;;SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA;;
30623;;DESENVOLVEDOR II;Férias;10.0;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;;
30642;;DESENVOLVEDOR II;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;
30652;;LIDER DE BPO;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;
30673;;;;;;2025-05-14;OK
30685;;DESIGNER UX/UI III;Trabalhando;;SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO;;
30707;;DESENVOLVEDOR III;Trabalhando;;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;;
30708;;GERENTE DE PROJETOS II;Trabalhando;;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;;
30719;;DEVELOPER III;Trabalhando;;SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO;;
30736;;ASSISTENTE DE BPO II;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;
30739;;DESIGNER UX/UI I;Férias;15.0;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;;
30741;;LIDER DE BPO;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;
30751;;DEVELOPER III;Trabalhando;;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;;
30770;;DESENVOLVEDOR III;Trabalhando;;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;;
30791;;AGILE MASTER;Trabalhando;;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;;
30800;;ANALISTA DE DADOS II;Trabalhando;;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;;
30806;;CONSULTOR TECNICO SAP III;Trabalhando;;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;;
30852;;ANALISTA DEVSECOPS III;Trabalhando;;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;;
30855;;DESENVOLVEDOR II;Trabalhando;;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;;
30856;;ASSISTENTE DE BPO II;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;
30859;;GERENTE DE OPERACOES II;Trabalhando;;SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO;;
30861;;DESENVOLVEDOR III;Trabalhando;;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;;
30864;;ASSISTENTE DE BPO II;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;
30867;;;Férias;10.0;;;
30870;;ASSISTENTE DE BPO II;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;
30875;;ASSISTENTE DE BPO I;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;
30876;;ASSISTENTE DE BPO II;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;
30896;;ANALISTA DE QUALIDADE DE SOFTWARE II;Trabalhando;;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;;
30997;;COORDENADOR DE BPO;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;
31003;;ANALISTA DE SUPORTE II;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;
31007;;DESENVOLVEDOR II;Férias;30.0;SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA;;
31009;;ANALISTA DE CONTROLADORIA I;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;
31010;;AGILE COACH I;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;
31012;;ANALISTA DEVSECOPS II;Trabalhando;;SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO;;
31019;;;;;;2025-05-06;OK
31022;;CONSULTOR FUNCIONAL SAP II;Trabalhando;;SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA;;
31030;;DESENVOLVEDOR I;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;
31033;;DESENVOLVEDOR I;Trabalhando;;SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA;;
31035;;ANALISTA DE PROCESSOS III;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;
31056;;DESENVOLVEDOR II;Trabalhando;;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;;
31061;;CONSULTOR TECNICO SAP III;Férias;20.0;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;;
31071;;ANALISTA DE SUPORTE II;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;
31077;;ANALISTA DE DADOS III;Férias;5.0;SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO;;
31085;;LIDER DE BPO;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;
31086;;ASSISTENTE DE BPO III;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;
31087;;ASSISTENTE DE BPO I;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;
31091;;ANALISTA DE DADOS III;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;
31093;;DESENVOLVEDOR III;Trabalhando;;SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO;;
31100;;DESENVOLVEDOR DE RPA II;Trabalhando;;SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO;;
31113;;ANALISTA DE SUPORTE II;Trabalhando;;SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA;;
31119;;ASSISTENTE DE BPO I;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;
31125;;ANALISTA DE SISTEMAS E NEGOCIOS I;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;
31129;;ANALISTA DE SUPORTE II;Trabalhando;;SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA;;
31139;;DESENVOLVEDOR I;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;
31143;;LIDER DE BPO;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;
31152;;ANALISTA DE DADOS III;Trabalhando;;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;;
31153;;ASSISTENTE DE ADMINISTRACAO DE PESSOAS;Trabalhando;;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;;
31154;;DESENVOLVEDOR III;Trabalhando;;SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA;;
31159;;DESENVOLVEDOR III;Trabalhando;;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;;
31162;;LIDER DE BPO;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;
31170;;COORDENADOR DE BPO;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;
31171;;ANALISTA DE PMO III;Trabalhando;;SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO;;
31183;;DESENVOLVEDOR II;Trabalhando;;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;;
31185;;ASSISTENTE DE BPO II;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;
31190;;ASSISTENTE DE BPO II;Férias;5.0;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;
31204;;ANALISTA DE SUPORTE I;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;
31208;;ASSISTENTE DE BPO II;Férias;5.0;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;
31227;;ANALISTA DE PROCESSOS III;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;
31234;;ASSISTENTE DE BPO III;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;
31237;;;Férias;15.0;;;
31249;;ASSISTENTE DE BPO II;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;
31255;;GERENTE DE ARQUITETURA E GOVERNANCA;Trabalhando;;SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO;;
31256;;LIDER DE BPO;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;
31258;;ANALISTA DE INFRAESTRUTURA DE TI II;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;
31269;;ANALISTA DE FINANCAS II;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;
31293;;ANALISTA DE QUALIDADE DE SOFTWARE II;Trabalhando;;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;;
31301;;DESENVOLVEDOR III;Trabalhando;;SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA;;
31302;;ANALISTA DE SUPORTE I;Trabalhando;;SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA;;
31313;;DESENVOLVEDOR II;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;
31314;;;;;;2025-05-08;
31315;;DESENVOLVEDOR II;Trabalhando;;SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO;;
31319;;DESENVOLVEDOR II;Trabalhando;;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;;
31326;;ANALISTA DE QUALIDADE DE SOFTWARE III;Licença Maternidade;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;
31327;;ANALISTA DE SISTEMAS E NEGOCIOS II;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;
31329;;AGILE MASTER;Trabalhando;;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;;
31333;;LIDER DE BPO;Férias;10.0;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;
31342;;ANALISTA DE QUALIDADE DE SOFTWARE II;Trabalhando;;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;;
31365;;DEVELOPER III;Trabalhando;;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;;
31372;;ANALISTA DE SISTEMAS E NEGOCIOS III;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;
31385;;ARQUITETO DE SOFTWARE III;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;
31393;;ASSISTENTE DE BPO I;Trabalhando;;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;
31394;;;;;;2025-05-16;OK
31403;;DESENVOLVEDOR II;Trabalhando;;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;;
